geolocationLongitude,geolocationLatitude,geolocationAccuracy,geolocationAltitude,geolocationAltitudeAccuracy,geolocationHeading,geolocationSpeed,geolocationTimestamp,deviceMotionX,deviceMotionY,deviceMotionZ,deviceMotionTimestamp,deviceOrientationTrueHeading,deviceOrientationMagneticHeading,deviceOrientationHeadingAccuracy,deviceOrientationTimestamp,gyroscopeX,gyroscopeY,gyroscopeZ,gyroscopeTimestamp
-38.5741929,-3.7522393,3.9000000953674316,16.3985595703125,,143.0076446533203,10.1649751663208,1571156547000,0.4138641357421875,10.741424560546875,-1.2591400146484375,1571156549818,,,,,0.1173858642578125,0.023956298828125,-0.0360565185546875,1571156549895
-38.5741929,-3.7522393,3.9000000953674316,16.3985595703125,,143.0076446533203,10.1649751663208,1571156547000,-0.6353912353515625,10.508132934570312,-1.9865570068359375,1571156549896,,,,,0.0880584716796875,0.0146026611328125,-0.0289306640625,1571156549948
-38.5741406,-3.7523153,3.9000000953674316,16.47454833984375,,145.9913787841797,10.827840805053711,1571156548000,-0.4762725830078125,10.34063720703125,-2.54168701171875,1571156549983,,,,,0.0880584716796875,0.0146026611328125,-0.0289306640625,1571156549948
-38.5741406,-3.7523153,3.9000000953674316,16.47454833984375,,145.9913787841797,10.827840805053711,1571156548000,-0.4762725830078125,10.34063720703125,-2.54168701171875,1571156549983,,,,,0.0367584228515625,0.001556396484375,-0.0203857421875,1571156550026
-38.5741406,-3.7523153,3.9000000953674316,16.47454833984375,,145.9913787841797,10.827840805053711,1571156548000,-0.87945556640625,9.644317626953125,-2.047576904296875,1571156550049,,,,,-0.00579833984375,0.0194854736328125,0.0024261474609375,1571156550107
-38.5741406,-3.7523153,3.9000000953674316,16.47454833984375,,145.9913787841797,10.827840805053711,1571156548000,-0.484649658203125,9.34881591796875,-1.5582427978515625,1571156550126,,,,,-0.00579833984375,0.0194854736328125,0.0024261474609375,1571156550107
-38.5741406,-3.7523153,3.9000000953674316,16.47454833984375,,145.9913787841797,10.827840805053711,1571156548000,-0.484649658203125,9.34881591796875,-1.5582427978515625,1571156550126,,,,,-0.0371551513671875,0.00665283203125,0.0073089599609375,1571156550202
-38.5741406,-3.7523153,3.9000000953674316,16.47454833984375,,145.9913787841797,10.827840805053711,1571156548000,0.1458740234375,9.15020751953125,-1.9028167724609375,1571156550203,,,,,-0.0399932861328125,0.0223236083984375,-0.00042724609375,1571156550261
-38.5741406,-3.7523153,3.9000000953674316,16.47454833984375,,145.9913787841797,10.827840805053711,1571156548000,0.047760009765625,9.070053100585938,-1.286651611328125,1571156550281,,,,,-0.0399932861328125,0.0223236083984375,-0.00042724609375,1571156550261
-38.5741406,-3.7523153,3.9000000953674316,16.47454833984375,,145.9913787841797,10.827840805053711,1571156548000,0.047760009765625,9.070053100585938,-1.286651611328125,1571156550281,,,,,-0.032867431640625,-0.0010833740234375,-0.0242462158203125,1571156550338
